,age,balance,campaign,pdays,last_contact,poutcome_success
70,0.8,-0.32485110990795885,0.0,0.0,0.34831460674157305,0.0
71,0.6666666666666666,-0.033928893701497924,0.0,0.0,0.34831460674157305,0.0
72,0.6,-0.20862660169644467,0.5,0.0,0.34831460674157305,0.0
73,-0.4666666666666667,1.5217469770799494,0.0,0.0,0.34831460674157305,0.0
74,0.2,-0.28370330265295074,0.0,0.0,0.34831460674157305,0.0
75,-0.6,-0.6547554593033749,0.0,0.0,0.34831460674157305,0.0
76,0.2,0.41292185526078323,0.0,0.0,0.34831460674157305,0.0
77,1.3333333333333333,-0.3053600433134813,0.5,0.0,0.34831460674157305,0.0
78,-0.5333333333333333,-0.3161884136437466,0.0,0.0,0.34831460674157305,0.0
79,0.3333333333333333,-0.3003068038260242,1.0,0.0,0.34831460674157305,0.0
80,0.26666666666666666,-0.32412921855260785,-0.5,0.0,0.33707865168539325,0.0
81,-0.06666666666666667,-0.31041328280093844,-0.5,0.0,0.33707865168539325,0.0
82,1.2666666666666666,0.8785417794621909,-0.5,0.0,0.33707865168539325,0.0
83,-0.8,-0.3219635444865548,-0.5,0.0,0.33707865168539325,0.0
84,-0.4666666666666667,-0.32485110990795885,0.5,0.0,0.33707865168539325,0.0
85,-0.6666666666666666,-0.31330084822234255,-0.5,0.0,0.33707865168539325,0.0
86,0.8666666666666667,-0.31979787042050173,0.0,0.0,0.33707865168539325,0.0
87,-0.4666666666666667,-0.031763219635444866,-0.5,0.0,0.33707865168539325,0.0
88,-0.3333333333333333,-0.1501534019130121,-0.5,0.0,0.33707865168539325,0.0
89,0.2,-0.22956145100162426,-0.5,0.0,0.33707865168539325,0.0
90,-0.13333333333333333,-0.32412921855260785,-0.5,0.0,0.33707865168539325,0.0
91,0.0,-0.030319436924742826,-0.5,0.0,0.33707865168539325,0.0
92,-0.2,-0.31041328280093844,-0.5,0.0,0.33707865168539325,0.0
93,1.0666666666666667,-0.28731275942970586,-0.5,0.0,0.33707865168539325,0.0
94,0.13333333333333333,0.30391626060277926,-0.5,0.0,0.33707865168539325,0.0
95,0.13333333333333333,0.22883955964627323,-0.5,0.0,0.33707865168539325,0.0
96,0.26666666666666666,-0.32485110990795885,-0.5,0.0,0.33707865168539325,0.0
97,-0.13333333333333333,-0.3125789568669915,-0.5,0.0,0.33707865168539325,0.0
98,-0.4666666666666667,-0.4475726403176322,-0.5,0.0,0.33707865168539325,0.0
99,0.13333333333333333,-0.32485110990795885,-0.5,0.0,0.33707865168539325,0.0
100,-0.5333333333333333,-0.3125789568669915,-0.5,0.0,0.33707865168539325,0.0
101,0.4666666666666667,0.7774769897130482,-0.5,0.0,0.33707865168539325,0.0
102,-0.6666666666666666,-0.32485110990795885,-0.5,0.0,0.33707865168539325,0.0
103,0.3333333333333333,-0.17108825121819166,-0.5,0.0,0.33707865168539325,0.0
104,-0.5333333333333333,-0.17830716477170186,0.5,0.0,0.33707865168539325,0.0
105,0.4,-0.3724959393611261,0.0,0.0,0.33707865168539325,0.0
106,0.6666666666666666,0.039704024544306084,-0.5,0.0,0.33707865168539325,0.0
107,-0.2,0.13643746616134272,-0.5,0.0,0.33707865168539325,0.0
108,-0.6,-0.3003068038260242,-0.5,0.0,0.33707865168539325,0.0
109,-0.4,-0.332070023461469,-0.5,0.0,0.33707865168539325,0.0
110,-0.2,-0.40137159357516694,0.0,0.0,0.33707865168539325,0.0
111,0.0,0.015159718462371413,0.0,0.0,0.33707865168539325,0.0
112,1.1333333333333333,0.23678036455513446,0.0,0.0,0.33707865168539325,0.0
113,0.2,-0.09745533297238766,0.0,0.0,0.33707865168539325,0.0
114,-0.2,-0.23028334235697528,-0.5,0.0,0.33707865168539325,0.0
115,-0.26666666666666666,-0.17758527341635083,0.0,0.0,0.33707865168539325,0.0
116,-0.06666666666666667,0.9449557841544848,-0.5,0.0,0.33707865168539325,0.0
117,1.1333333333333333,0.8316188413643747,-0.5,0.0,0.33707865168539325,0.0
118,1.0,-0.18552607832521206,-0.5,0.0,0.33707865168539325,0.0
119,1.4666666666666666,-0.18408229561451,-0.5,0.0,0.33707865168539325,0.0
120,0.9333333333333333,-0.3068038260241834,0.5,0.0,0.33707865168539325,0.0
121,1.0666666666666667,0.2815376285868977,0.0,0.0,0.33707865168539325,0.0
122,-0.13333333333333333,-0.0664140046922938,0.5,0.0,0.33707865168539325,0.0
123,-0.06666666666666667,-0.047644829453167295,0.5,0.0,0.33707865168539325,0.0
124,-0.13333333333333333,-0.4100342898393792,0.0,0.0,0.33707865168539325,0.0
125,0.8,-0.28875654214040786,-0.5,0.0,0.33707865168539325,0.0
126,-0.5333333333333333,-0.2815376285868977,-0.5,0.0,0.33707865168539325,0.0
127,1.3333333333333333,-0.4107561811947302,-0.5,0.0,0.33707865168539325,0.0
128,-0.5333333333333333,1.0120916802021296,0.5,0.0,0.33707865168539325,0.0
129,-0.26666666666666666,0.05991698249413463,-0.5,0.0,0.33707865168539325,0.0
130,-0.3333333333333333,1.432232449016423,1.0,0.0,0.33707865168539325,0.0
131,-0.06666666666666667,0.6489803284605666,-0.5,0.0,0.33707865168539325,0.0
132,0.5333333333333333,-0.1797509474824039,0.0,0.0,0.33707865168539325,0.0
133,-0.5333333333333333,-0.32485110990795885,0.0,0.0,0.33707865168539325,0.0
134,0.6666666666666666,-0.32412921855260785,0.5,0.0,0.33707865168539325,0.0
135,0.13333333333333333,-0.32485110990795885,0.5,0.0,0.33707865168539325,0.0
136,0.4666666666666667,-0.2670998014798773,0.0,0.0,0.33707865168539325,0.0
137,0.6666666666666666,-0.2656560187691752,-0.5,0.0,0.33707865168539325,0.0
138,0.0,0.5450279732900198,0.0,0.0,0.33707865168539325,0.0
139,-0.2,-0.059195091138783615,0.0,0.0,0.33707865168539325,0.0
140,1.2,1.2214401732539253,0.5,0.0,0.33707865168539325,0.0
141,0.4666666666666667,-0.03537267641219997,0.0,0.0,0.33707865168539325,0.0
142,-0.4,-0.056307525717379535,0.0,0.0,0.33707865168539325,0.0
143,-0.5333333333333333,-0.32485110990795885,0.0,0.0,0.33707865168539325,0.0
144,-0.06666666666666667,1.874751849846598,0.0,0.0,0.33707865168539325,0.0
145,1.0,-0.2649341274138242,0.5,0.0,0.33707865168539325,0.0
146,-0.7333333333333333,-0.14365637971485293,0.0,0.0,0.33707865168539325,0.0
147,0.2,-0.25194008301750587,0.5,0.0,0.33707865168539325,0.0
148,0.06666666666666667,-0.32990434939541596,0.0,0.0,0.33707865168539325,0.0
149,-0.26666666666666666,0.07218913553510196,0.0,0.0,0.33707865168539325,0.0
150,0.26666666666666666,0.549359321422126,0.5,0.0,0.33707865168539325,0.0
151,-0.2,-0.22089875473741202,0.0,0.0,0.33707865168539325,0.0
152,1.0666666666666667,-0.04836672080851832,0.5,0.0,0.33707865168539325,0.0
153,-0.6666666666666666,-0.2454430608193467,0.5,0.0,0.3258426966292135,0.0
154,0.0,-0.14798772784695904,0.5,0.0,0.3258426966292135,0.0
155,0.4,-0.2504963003068038,1.0,0.0,0.3258426966292135,0.0
156,-0.6,-0.3219635444865548,3.0,0.0,0.3258426966292135,0.0
157,1.2,0.84244721169464,0.0,0.0,0.3258426966292135,0.0
158,0.4666666666666667,1.3376646814654394,-0.5,0.0,0.3258426966292135,0.0
159,-0.3333333333333333,-0.17686338206099983,-0.5,0.0,0.3258426966292135,0.0
160,0.0,-0.10467424652589785,2.0,0.0,0.3258426966292135,0.0
161,0.06666666666666667,-0.2245082115141671,-0.5,0.0,0.3258426966292135,0.0
162,-0.2,-0.19202310052337124,0.5,0.0,0.3258426966292135,0.0
163,1.1333333333333333,-0.16386933766468145,-0.5,0.0,0.3258426966292135,0.0
164,0.4,-0.2548276484389099,0.5,0.0,0.3258426966292135,0.0
165,0.0,0.3833243096913914,-0.5,0.0,0.3258426966292135,0.0
166,0.06666666666666667,0.028875654214040786,0.0,0.0,0.3258426966292135,0.0
167,-0.2,-0.07796426637791012,-0.5,0.0,0.3258426966292135,0.0
168,1.0,-0.5038801660350117,-0.5,0.0,0.3258426966292135,0.0
169,0.06666666666666667,0.588341454611081,-0.5,0.0,0.3258426966292135,0.0
170,0.6666666666666666,2.316549359321422,-0.5,0.0,0.3258426966292135,0.0
171,-0.4666666666666667,-0.32485110990795885,-0.5,0.0,0.3258426966292135,0.0
172,0.4,-0.21367984118390182,-0.5,0.0,0.3258426966292135,0.0
173,-0.06666666666666667,-0.31907597906515067,-0.5,0.0,0.3258426966292135,0.0
174,-0.6666666666666666,0.3046381519581303,-0.5,0.0,0.3258426966292135,0.0
175,-0.06666666666666667,-0.25266197437285687,-0.5,0.0,0.3258426966292135,0.0
176,0.26666666666666666,-0.20429525356433856,-0.5,0.0,0.3258426966292135,0.0
177,0.06666666666666667,1.1911207363291825,0.0,0.0,0.3258426966292135,0.0
178,-0.4,-0.005775130842808157,-0.5,0.0,0.3258426966292135,0.0
179,0.5333333333333333,-0.3003068038260242,-0.5,0.0,0.3258426966292135,0.0
180,0.26666666666666666,-0.2237863201588161,-0.5,0.0,0.3258426966292135,0.0
181,-0.7333333333333333,-0.2548276484389099,-0.5,0.0,0.3258426966292135,0.0
182,0.3333333333333333,41.93755639776214,0.0,0.0,0.3258426966292135,0.0
183,-0.4666666666666667,-0.47283883775491786,-0.5,0.0,0.3258426966292135,0.0
184,-0.4,-0.32485110990795885,-0.5,0.0,0.3258426966292135,0.0
185,1.0,-0.9976538530951092,-0.5,0.0,0.3258426966292135,0.0
186,-0.5333333333333333,-0.3573362208987547,0.0,0.0,0.3258426966292135,0.0
187,-0.5333333333333333,0.08229561451001624,0.5,0.0,0.3258426966292135,0.0
188,0.4666666666666667,0.7442699873669013,0.5,0.0,0.3258426966292135,0.0
189,0.8,-0.1660350117307345,0.0,0.0,0.3258426966292135,0.0
190,-0.4,-0.18191662154845695,0.0,0.0,0.3258426966292135,0.0
191,1.2,0.037538350478253026,0.5,0.0,0.3258426966292135,0.0
192,1.2,0.32918245804006496,-0.5,0.0,0.3258426966292135,0.0
193,0.6666666666666666,0.7550983576971666,1.0,0.0,0.3258426966292135,0.0
194,0.4666666666666667,-0.17541959935029777,1.0,0.0,0.3258426966292135,0.0
195,-0.13333333333333333,-0.10106478974914275,-0.5,0.0,0.3258426966292135,0.0
196,-0.4,-0.28442519400830174,0.0,0.0,0.3258426966292135,0.0
197,-0.6,-0.07796426637791012,0.0,0.0,0.3258426966292135,0.0
198,-0.3333333333333333,0.4742826204656199,-0.5,0.0,0.3258426966292135,0.0
199,0.3333333333333333,-0.31979787042050173,0.5,0.0,0.3258426966292135,0.0
200,-0.13333333333333333,-0.31330084822234255,0.5,0.0,0.3258426966292135,0.0
201,-0.4666666666666667,-0.19057931781266918,0.0,0.0,0.3258426966292135,0.0
202,-0.6666666666666666,-0.18769175239126512,-0.5,0.0,0.3258426966292135,0.0
203,0.4,-0.23966792997653852,0.0,0.0,0.3258426966292135,0.0
204,-0.8,0.15953798953257534,0.0,0.0,0.3258426966292135,0.0
205,0.7333333333333333,0.7991337303735788,2.0,0.0,0.3258426966292135,0.0
206,-0.2,-0.33928893701497925,0.5,0.0,0.3258426966292135,0.0
207,0.5333333333333333,-0.008662696264212236,0.5,0.0,0.3258426966292135,0.0
208,-0.6,-0.5536906695542321,0.0,0.0,0.3258426966292135,0.0
209,-0.8,-0.32485110990795885,1.0,0.0,0.3258426966292135,0.0
210,-0.3333333333333333,0.11911207363291824,0.0,0.0,0.3258426966292135,0.0
211,-0.26666666666666666,-0.22667388558022017,-0.5,0.0,0.3258426966292135,0.0
212,-0.6,-0.220176863382061,0.0,0.0,0.3258426966292135,0.0
213,0.8666666666666667,-0.22883955964627323,3.0,0.0,0.3258426966292135,0.0
214,0.26666666666666666,1.064067857787403,2.5,0.0,0.3258426966292135,0.0
215,0.26666666666666666,0.026709980147987727,0.0,0.0,0.3258426966292135,0.0
216,-0.4666666666666667,-0.2663779101245263,1.5,0.0,0.3258426966292135,0.0
217,-0.6,-0.2541057570835589,-0.5,0.0,0.3258426966292135,0.0
218,0.6,0.5630752571737954,0.5,0.0,0.3258426966292135,0.0
219,1.3333333333333333,-0.22595199422486917,0.5,0.0,0.3258426966292135,0.0
220,0.7333333333333333,-0.06930157011369789,0.0,0.0,0.3258426966292135,0.0
221,0.0,-0.32485110990795885,-0.5,0.0,0.3258426966292135,0.0
222,-0.6666666666666666,-0.18119473019310595,1.0,0.0,0.3258426966292135,0.0
223,1.1333333333333333,-0.16675690308608554,1.0,0.0,0.3258426966292135,0.0
224,-0.4,-0.05991698249413463,0.0,0.0,0.3258426966292135,0.0
225,0.6,-0.13138422667388558,1.0,0.0,0.3258426966292135,0.0
226,0.3333333333333333,-0.39487457137700777,0.5,0.0,0.3258426966292135,0.0
227,-0.26666666666666666,0.24399927810864466,0.5,0.0,0.3258426966292135,0.0
228,-0.06666666666666667,-0.002165674066053059,1.0,0.0,0.3258426966292135,0.0
229,-0.7333333333333333,0.1061180292365999,0.0,0.0,0.3146067415730337,0.0
230,-0.4666666666666667,-0.2606027792817181,0.5,0.0,0.3146067415730337,0.0
231,-0.6,-0.005775130842808157,0.0,0.0,0.3146067415730337,0.0
232,-0.6666666666666666,-0.146543945136257,-0.5,0.0,0.3146067415730337,0.0
233,-0.13333333333333333,-0.18769175239126512,-0.5,0.0,0.3146067415730337,0.0
234,0.8666666666666667,-0.29164410756181197,-0.5,0.0,0.3146067415730337,0.0
235,-0.8,-0.255549539794261,-0.5,0.0,0.3146067415730337,0.0
236,0.2,-0.18191662154845695,-0.5,0.0,0.3146067415730337,0.0
237,-0.4,-0.3833243096913914,-0.5,0.0,0.3146067415730337,0.0
238,0.8,-0.28370330265295074,-0.5,0.0,0.3146067415730337,0.0
239,-0.2,-0.21151416711784876,-0.5,0.0,0.3146067415730337,0.0
240,1.0666666666666667,-0.09023641941887746,-0.5,0.0,0.3146067415730337,0.0
241,0.6,-0.255549539794261,-0.5,0.0,0.3146067415730337,0.0
242,-0.2,-0.27287493232268545,-0.5,0.0,0.3146067415730337,0.0
243,0.13333333333333333,0.9131925645190399,-0.5,0.0,0.3146067415730337,0.0
244,0.8,-0.1617036635986284,-0.5,0.0,0.3146067415730337,0.0
245,-0.3333333333333333,7.146724417975094,0.5,0.0,0.3146067415730337,0.0
246,0.13333333333333333,-0.14149070564879987,-0.5,0.0,0.3146067415730337,0.0
247,-0.3333333333333333,-0.32485110990795885,-0.5,0.0,0.3146067415730337,0.0
248,0.6666666666666666,-0.330626240750767,-0.5,0.0,0.3146067415730337,0.0
249,0.5333333333333333,0.13932503158274678,-0.5,0.0,0.3146067415730337,0.0
250,-0.3333333333333333,-0.2670998014798773,-0.5,0.0,0.3146067415730337,0.0
251,-0.5333333333333333,0.9731095470131745,-0.5,0.0,0.3146067415730337,0.0
252,0.13333333333333333,1.4062443602237864,0.0,0.0,0.3146067415730337,0.0
253,-0.06666666666666667,0.3277386753293629,-0.5,0.0,0.3146067415730337,0.0
254,-0.5333333333333333,0.624436022378632,-0.5,0.0,0.3146067415730337,0.0
255,0.3333333333333333,-0.38548998375744453,0.5,0.0,0.3146067415730337,0.0
256,1.2,1.3073452445406966,-0.5,0.0,0.3146067415730337,0.0
257,0.8,-0.07940804908861217,-0.5,0.0,0.3146067415730337,0.0
258,0.6666666666666666,-0.15881609817722434,-0.5,0.0,0.3146067415730337,0.0
259,-0.8,-0.1682006857967876,-0.5,0.0,0.3146067415730337,0.0
260,0.26666666666666666,-0.19057931781266918,-0.5,0.0,0.3146067415730337,0.0
261,0.6666666666666666,-0.20357336220898756,-0.5,0.0,0.3146067415730337,0.0
262,0.7333333333333333,-0.220176863382061,-0.5,0.0,0.3146067415730337,0.0
263,-0.3333333333333333,-0.22234253744811405,1.0,0.0,0.3146067415730337,0.0
264,1.2666666666666666,-0.32124165313120373,0.0,0.0,0.3146067415730337,0.0
265,-0.13333333333333333,-0.28875654214040786,0.5,0.0,0.3146067415730337,0.0
266,-0.13333333333333333,-0.30247247789207726,-0.5,0.0,0.3146067415730337,0.0
267,0.26666666666666666,1.1672983216025987,-0.5,0.0,0.3146067415730337,0.0
268,-0.3333333333333333,-0.10756181194730192,-0.5,0.0,0.3146067415730337,0.0
269,0.6666666666666666,-0.12633098718642843,-0.5,0.0,0.3146067415730337,0.0
270,1.4,-0.02598808879263671,-0.5,0.0,0.3146067415730337,0.0
271,-0.4,0.9117487818083378,-0.5,0.0,0.3146067415730337,0.0
272,-0.13333333333333333,-0.1501534019130121,3.0,0.0,0.3146067415730337,0.0
273,0.06666666666666667,-0.3457859592131384,0.0,0.0,0.3146067415730337,0.0
274,1.3333333333333333,-0.04981050351922036,1.0,0.0,0.3146067415730337,0.0
275,0.06666666666666667,0.13715935751669373,0.0,0.0,0.3146067415730337,0.0
276,0.0,0.42735968236780364,0.0,0.0,0.3146067415730337,0.0
277,0.0,-0.5009926006136076,0.0,0.0,0.3146067415730337,0.0
278,-0.5333333333333333,-0.2822595199422487,0.5,0.0,0.3146067415730337,0.0
279,0.4666666666666667,0.2858689767190038,0.0,0.0,0.3146067415730337,0.0
280,-0.5333333333333333,-0.031763219635444866,-0.5,0.0,0.3146067415730337,0.0
281,0.4666666666666667,0.09889911568308969,0.0,0.0,0.3146067415730337,0.0
282,0.06666666666666667,-0.5233712326294893,0.0,0.0,0.3146067415730337,0.0
283,-0.9333333333333333,-0.29814112975997115,0.0,0.0,0.3146067415730337,0.0
284,-0.06666666666666667,-0.20790471034109367,0.0,0.0,0.3146067415730337,0.0
285,-0.3333333333333333,-0.18119473019310595,0.5,0.0,0.3146067415730337,0.0
286,-0.6,0.1429344883595019,-0.5,0.0,0.3146067415730337,0.0
287,1.2,0.1212777476989713,2.5,0.0,0.3146067415730337,0.0
288,0.9333333333333333,0.9644468507489623,0.0,0.0,0.3146067415730337,0.0
289,-0.4666666666666667,0.006497022198159177,0.0,0.0,0.3146067415730337,0.0
290,0.6666666666666666,0.5154304277206281,-0.5,0.0,0.3146067415730337,0.0
291,0.26666666666666666,-0.46345425013535463,0.0,0.0,0.3146067415730337,0.0
292,1.0666666666666667,-0.08518317993142033,0.0,0.0,0.3146067415730337,0.0
293,1.2,-0.45190398844973834,-0.5,0.0,0.3146067415730337,0.0
294,0.2,-0.053419960295975455,-0.5,0.0,0.3146067415730337,0.0
295,0.26666666666666666,0.991878722252301,-0.5,0.0,0.3146067415730337,0.0
296,-0.06666666666666667,-0.06352643927088973,1.5,0.0,0.3146067415730337,0.0
297,0.0,0.27431871503338745,0.0,0.0,0.3146067415730337,0.0
298,-0.3333333333333333,-0.5522468868435301,0.0,0.0,0.3146067415730337,0.0
299,-0.5333333333333333,0.3595018949648078,0.0,0.0,0.3146067415730337,0.0
300,-0.2,-0.27431871503338745,1.0,0.0,0.3146067415730337,0.0
301,0.3333333333333333,-0.06136076520483667,0.0,0.0,0.3146067415730337,0.0
302,0.06666666666666667,0.30969139144558744,0.5,0.0,0.3146067415730337,0.0
303,-0.4,-0.28442519400830174,0.0,0.0,0.3146067415730337,0.0
304,0.06666666666666667,-0.23966792997653852,0.5,0.0,0.3146067415730337,0.0
305,0.3333333333333333,-0.05558563436202851,0.0,0.0,0.3146067415730337,0.0
306,0.7333333333333333,-0.32485110990795885,0.0,0.0,0.3146067415730337,0.0
307,0.6,1.582385850929435,0.5,0.0,0.3146067415730337,0.0
308,0.9333333333333333,-0.06569211333694279,3.0,0.0,0.3146067415730337,0.0
309,-0.13333333333333333,0.0332070023461469,0.0,0.0,0.3146067415730337,0.0
310,0.6,0.08951452806352644,0.0,0.0,0.3146067415730337,0.0
311,0.06666666666666667,-0.3082476087348854,1.5,0.0,0.3146067415730337,0.0
312,0.8666666666666667,-0.3371232629489262,0.5,0.0,0.3146067415730337,0.0
313,0.13333333333333333,-0.625879805089334,0.5,0.0,0.3146067415730337,0.0
314,-0.6,0.056307525717379535,1.0,0.0,0.3146067415730337,0.0
315,-0.4666666666666667,-0.0404259158996571,0.0,0.0,0.3146067415730337,0.0
316,0.3333333333333333,-0.22523010286951814,0.5,0.0,0.3146067415730337,0.0
317,-0.2,-0.031763219635444866,0.5,0.0,0.3146067415730337,0.0
318,0.0,-0.6367081754195993,0.5,0.0,0.3146067415730337,0.0
319,0.13333333333333333,0.4547915538711424,1.0,0.0,0.3146067415730337,0.0
320,-0.8666666666666667,0.034650785056848946,0.5,0.0,0.3146067415730337,0.0
321,0.5333333333333333,0.1797509474824039,-0.5,0.0,0.3146067415730337,0.0
322,0.26666666666666666,0.6684713950550443,1.0,0.0,0.3146067415730337,0.0
323,-0.06666666666666667,-0.32485110990795885,0.0,0.0,0.3146067415730337,0.0
324,-0.4,-0.10106478974914275,1.0,0.0,0.3146067415730337,0.0
325,0.13333333333333333,-0.39487457137700777,1.5,0.0,0.3146067415730337,0.0
326,0.3333333333333333,0.09095831077422847,0.5,0.0,0.3146067415730337,0.0
327,-0.4666666666666667,0.062082656560187695,0.0,0.0,0.30337078651685395,0.0
328,0.6666666666666666,-0.19057931781266918,-0.5,0.0,0.30337078651685395,0.0
329,0.5333333333333333,0.6179390001804729,1.0,0.0,0.30337078651685395,0.0
330,0.4,-0.3883775491788486,-0.5,0.0,0.30337078651685395,0.0
331,-0.8,-0.15881609817722434,-0.5,0.0,0.30337078651685395,0.0
332,-0.26666666666666666,2.7691752391265116,-0.5,0.0,0.30337078651685395,0.0
333,-0.4666666666666667,-0.07652048366720808,0.0,0.0,0.30337078651685395,0.0
334,-0.4666666666666667,1.1680202129579498,-0.5,0.0,0.30337078651685395,0.0
335,-0.3333333333333333,-0.5573001263309871,-0.5,0.0,0.30337078651685395,0.0
336,0.4666666666666667,-0.11694639956686519,-0.5,0.0,0.30337078651685395,0.0
337,-0.4666666666666667,-0.18769175239126512,-0.5,0.0,0.30337078651685395,0.0
338,0.06666666666666667,-0.24688684353004872,-0.5,0.0,0.30337078651685395,0.0
339,-0.6,0.9926006136076521,-0.5,0.0,0.30337078651685395,0.0
340,-0.2,-0.22883955964627323,-0.5,0.0,0.30337078651685395,0.0
